NCESSCH,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LCITY,LSTATE,LZIP,PHONE,CHARTER_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,LATCOD,LONCOD
360009902099,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 18 WINCHESTER,86-35 235TH COURT,QUEENS VILLAGE,NY,11427,(718)464-4167,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7319,-73.7321
360009902129,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 26 RUFUS KING,195-02 69TH AVE,FLUSHING,NY,11365,(718)464-4505,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7366,-73.778
360009902145,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 31 BAYSIDE,211-45 46TH RD,BAYSIDE,NY,11361,(718)423-8289,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7577,-73.7689
360009902183,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 41 CROCHERON,214-43 35TH AVE,BAYSIDE,NY,11361,(718)423-8333,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7698,-73.7711
360009902203,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 46 ALLEY POND,64-45 218TH ST,BAYSIDE,NY,11364,(718)423-8395,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.74537,-73.757882
360009902281,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,JHS 67 LOUIS PASTEUR,51-60 MARATHON PKWY,LITTLE NECK,NY,11362,(718)423-8138,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.7625,-73.7342
360009902301,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,JHS 74 NATHANIEL HAWTHORNE,61-15 OCEANIA ST,BAYSIDE,NY,11361,(718)631-6800,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.7451,-73.7668
360009902358,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 94 DAVID D PORTER,41-77 LITTLE NECK PKWY,LITTLE NECK,NY,11363,(718)423-8491,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7713,-73.7387
360009902372,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 98 DOUGLASTON SCHOOL (THE),40-20 235TH ST,DOUGLASTON,NY,11363,(718)423-8535,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7691,-73.7498
360009902428,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,JAMES J AMBROSE SCHOOL (THE),80-51 261ST ST,FLORAL PARK,NY,11004,(718)831-4010,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7439,-73.7095
360009902488,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 133,248-05 86TH AVE,BELLEROSE,NY,11426,(718)831-4016,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7321,-73.7177
360009902568,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,MS 158 MARIE CURIE,46-35 OCEANIA ST,BAYSIDE,NY,11361,(718)423-8100,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.7562,-73.7723
360009902571,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 159,205-01 33RD AVE,BAYSIDE,NY,11361,(718)423-8553,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.769741,-73.783821
360009902580,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 162 JOHN GOLDEN,201-02 53RD AVE,BAYSIDE,NY,11361,(718)423-8621,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7489,-73.7768
360009902608,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,IRWIN ALTMAN MIDDLE SCHOOL 172,81-14 257TH ST,FLORAL PARK,NY,11004,(718)831-4000,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.7418,-73.7133
360009902610,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 173 FRESH MEADOWS,174-10 67TH AVE,FLUSHING,NY,11365,(718)358-2243,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7342,-73.7954
360009902622,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS/IS 178 HOLLISWOOD,189-10 RADNOR RD,JAMAICA,NY,11423,(718)464-5763,No,Not Virtual,PK,8,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7245,-73.7772
360009902642,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 186 CASTLEWOOD,252-12 72ND AVE,BELLEROSE,NY,11426,(718)831-4021,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7497,-73.7214
360009902646,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 188 KINGSBURY,218-12 HARTLAND AVE,FLUSHING,NY,11364,(929)600-5683,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7361,-73.7537
360009902654,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 191 MAYFLOWER,85-15 258TH ST,FLORAL PARK,NY,11001,(718)831-4032,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7343,-73.7089
360009902687,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 203 OAKLAND GARDENS,53-11 SPRNGFLD BLVD,BAYSIDE,NY,11364,(718)423-8652,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7535,-73.76
360009902693,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 205 ALEXANDER GRAHAM BELL,75-25 BELL BLVD,BAYSIDE,NY,11361,(718)464-5773,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.737659,-73.756193
360009902709,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 213 CARL ULLMAN SCHOOL (THE),231-02 67TH AVE,BAYSIDE,NY,11364,(718)423-8747,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7475,-73.7457
360009902716,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,JHS 216 GEORGE J RYAN,64-20 175TH ST,FLUSHING,NY,11365,(718)358-2005,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.7375,-73.7945
360009902726,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 221 NORTH HILLS SCHOOL (THE),57-40 MARATHON PKWY,LITTLE NECK,NY,11362,(718)225-7029,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7586,-73.7314
360009905536,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,QUEENS HIGH SCHOOL OF TEACHING LIBERAL ARTS AND SCIENCES,74-20 COMMONWEALTH BLVD,BELLEROSE,NY,11426,(718)736-7100,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.7443,-73.729
360009905567,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS/IS 266,74-10 COMMONWEALTH BLVD,BELLEROSE,NY,11426,(718)479-3920,No,Not Virtual,PK,8,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7457,-73.7282
360009906468,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,230-17 HILLSIDE AVE,QUEENS VILLAGE,NY,11427,(718)217-3613,No,Not Virtual,9,12,High,Career and Technical School,Currently operational,11-City: Large,Queens County,40.7339,-73.7397
360009906626,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS 376,210-21 48TH AVE,FLUSHING,NY,11364,(929)267-5900,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.755161,-73.770606
360009906728,3600099,NY-342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,CIVIC SCHOOL OF BAYSIDE HILLS (THE),56-10 214TH ST,BAYSIDE,NY,11364,(929)373-5878,No,Not Virtual,PK,2,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.749898,-73.764986
360010001414,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,160-20 GOETHALS AVE,JAMAICA,NY,11432,(718)969-3155,No,Not Virtual,6,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.718508,-73.805955
360010001951,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,FOREST HILLS HIGH SCHOOL,67-01 110TH ST,FOREST HILLS,NY,11375,(718)268-3137,No,Not Virtual,5,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.7298,-73.845
360010001965,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,HILLCREST HIGH SCHOOL,160-05 HIGHLAND AVE,JAMAICA,NY,11432,(718)658-5407,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.7094,-73.8023
360010002181,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 40 SAMUEL HUNTINGTON,109-20 UNION HALL ST,JAMAICA,NY,11433,(718)526-1904,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.694119,-73.790991
360010002213,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,DAVID N DINKINS SCHOOL,108-29 155TH ST,JAMAICA,NY,11433,(718)558-6700,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.694,-73.7966
360010002222,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 50 TALFOURD LAWN ELEMENTARY SCHOOL,143-26 101ST AVE,JAMAICA,NY,11435,(718)526-5336,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.6951,-73.8069
360010002236,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 54 HILLSIDE,86-02 127TH ST,RICHMOND HILL,NY,11418,(718)849-0962,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7027,-73.8244
360010002241,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 55 MAURE,131-10 97TH AVE,RICHMOND HILL,NY,11418,(718)849-3845,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.6939,-73.8163
360010002297,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,CATHERINE & COUNT BASIE MIDDLE SCHOOL 72,133-25 GUY R BREWER BLVD,JAMAICA,NY,11434,(718)723-6200,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.675,-73.7757
360010002317,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 80 THURGOOD MARSHALL MAGNET SCHOOL OF MULTIMEDIA (THE),171-05 137TH AVE,JAMAICA,NY,11434,(718)528-7070,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.6733,-73.769
360010002322,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 82 HAMMOND,88-02 144TH ST,JAMAICA,NY,11435,(718)526-4139,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.703932,-73.812072
360010002333,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 86,87-41 PARSONS BLVD,JAMAICA,NY,11432,(718)291-6264,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7094,-73.8036
360010002376,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 99 KEW GARDENS,82-37 KEW GARDENS RD,KEW GARDENS,NY,11415,(718)544-4343,No,Not Virtual,KG,6,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7113,-73.828
360010002384,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 101 SCHOOL IN THE GARDENS,2 RUSSELL PL,FOREST HILLS,NY,11375,(718)268-7230,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7153,-73.8436
360010002437,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 117 J KELD/BRIARWOOD SCHOOL,85-15 143RD ST,JAMAICA,NY,11435,(718)526-4780,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7103,-73.8132
360010002448,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 121,126-10 109TH AVE,SOUTH OZONE PARK,NY,11420,(718)558-1560,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.6839,-73.8154
360010002508,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 139 REGO PARK,93-06 63RD DR,REGO PARK,NY,11374,(718)459-1044,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7283,-73.8631
360010002510,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 140 EDWARD K ELLINGTON,116-01 166TH ST,JAMAICA,NY,11434,(718)657-4760,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.6871,-73.7811
360010002523,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 144 COL JEROMUS REMSEN,69-20 JUNO ST,FOREST HILLS,NY,11375,(718)268-2775,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.715156,-73.852565
360010002567,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,JHS 157 STEPHEN A HALSEY,63-55 102ND ST,REGO PARK,NY,11374,(718)830-4910,No,Not Virtual,6,9,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.7323,-73.8533
360010002574,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 160 WALTER FRANCIS BISHOP,109-59 INWOOD ST,JAMAICA,NY,11435,(929)398-3140,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.688146,-73.7999
360010002612,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 174 WILLIAM SIDNEY MOUNT,65-10 DIETERLE CRESCENT,REGO PARK,NY,11374,(718)897-7006,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7208,-73.8614
360010002614,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 175 LYNN GROSS DISCOVERY SCHOOL (THE),64-35 102ND ST,REGO PARK,NY,11374,(718)897-8600,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7308,-73.8527
360010002653,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,JHS 190 RUSSELL SAGE,68-17 AUSTIN ST,FOREST HILLS,NY,11375,(718)830-4970,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.7232,-73.8517
360010002667,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 196 GRAND CENTRAL PARKWAY,71-25 113TH ST,FOREST HILLS,NY,11375,(718)263-9770,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7229,-73.8377
360010002696,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 206 HORACE HARDING SCHOOL (THE),61-02 98TH ST,REGO PARK,NY,11374,(718)592-0300,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7341,-73.8612
360010002718,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,JHS 217 ROBERT A VAN WYCK,85-05 144TH ST,JAMAICA,NY,11435,(718)657-1120,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.7105,-73.812
360010002723,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 220 EDWARD MANDEL,62-10 108TH ST,FOREST HILLS,NY,11375,(718)592-3030,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.7365,-73.852
360010002881,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,THOMAS A EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,165-65 84TH AVE,JAMAICA,NY,11432,(718)297-6580,No,Not Virtual,9,12,High,Career and Technical School,Currently operational,11-City: Large,Queens County,40.7162,-73.7989
360010003176,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,JHS 8 RICHARD S GROSSLEY,108-35 167TH ST,JAMAICA,NY,11433,(718)739-6883,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.697,-73.7868
360010004611,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 182 SAMANTHA SMITH,153-27 88TH AVE,JAMAICA,NY,11432,(718)298-7700,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.706761,-73.803036
360010004734,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,PS 161 ARTHUR ASHE SCHOOL,101-33 124TH ST,JAMAICA,NY,11419,(718)441-5493,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.690468,-73.821136
360010005297,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,94-50 159TH ST,JAMAICA,NY,11433,(718)657-3181,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.701,-73.7985
360010005534,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,116-25 GUY R BREWER BLVD,JAMAICA,NY,11434,(718)977-4800,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.6858,-73.7835
360010005832,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,YOUNG WOMEN'S LEADERSHIP SCHOOL-QUEENS,150-91 87TH RD,JAMAICA,NY,11432,(718)725-0402,No,Not Virtual,6,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.708447,-73.804211
360010005935,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,YORK EARLY COLLEGE ACADEMY,108-35 167TH ST,JAMAICA,NY,11433,(718)262-8547,No,Not Virtual,6,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.697144,-73.786551
360010006005,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,167-01 GOTHIC DR,JAMAICA,NY,11432,(718)658-4016,No,Not Virtual,6,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.714398,-73.79821
360010006067,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,ACADEMY FOR EXCELLENCE THROUGH THE ARTS (THE),68-60 110TH ST,FOREST HILLS,NY,11375,(929)467-6200,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.726054,-73.84383
360010006174,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,HILLSIDE ARTS & LETTERS ACADEMY,167-01 GOTHIC DR,JAMAICA,NY,11432,(718)658-1249,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.714398,-73.79821
360010006182,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,162-02 HILLSIDE AVE,JAMAICA,NY,11432,(718)883-1200,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.70822,-73.79966
360010006188,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,91-30 METROPOLITAN AVE,FOREST HILLS,NY,11375,(718)286-3500,No,Not Virtual,6,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.708456,-73.855888
360010006209,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,QUEENS METROPOLITAN HIGH SCHOOL,91-30 METROPOLITAN AVE,FOREST HILLS,NY,11375,(718)286-3600,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.708456,-73.855888
360010006213,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,167-01 GOTHIC DR,JAMAICA,NY,11432,(718)558-9801,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.714398,-73.79821
360010006283,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,JAMAICA GATEWAY TO THE SCIENCES,167-01 GOTHIC DR,JAMAICA,NY,11432,(718)480-2689,No,Not Virtual,9,12,High,Regular School,Currently operational,11-City: Large,Queens County,40.714398,-73.79821
360010006284,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,JERMAINE L GREEN STEM INSTITUTE OF QUEENS (THE),126-10 BEDELL ST,JAMAICA,NY,11434,(718)276-1348,No,Not Virtual,PK,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.68,-73.7744
360010006438,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,EMERSON SCHOOL (THE),108-35 167TH ST,JAMAICA,NY,11433,(718)657-4801,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.6972,-73.7865
360010006518,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,JAMAICA CHILDREN'S SCHOOL,109-20 UNION HALL ST,JAMAICA,NY,11433,(718)526-0160,No,Not Virtual,KG,5,Elementary,Regular School,Currently operational,11-City: Large,Queens County,40.694119,-73.790991
360010006533,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,REDWOOD MIDDLE SCHOOL,133-25 GUY R BREWER BLVD,JAMAICA,NY,11434,(718)276-4540,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.675,-73.7757
360010006548,3600100,NY-342800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #28,MS 358,88-06 164TH ST,JAMAICA,NY,11432,(718)558-6240,No,Not Virtual,6,8,Middle,Regular School,Currently operational,11-City: Large,Queens County,40.708705,-73.79842
